jour,citations,OAdes,OAlab,year,auth_count,Volume,Issue,apc_cat,AIS,JCR_quart,field
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2013,3,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,66,Green Accepted,Green,2013,3,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2013,5,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,40,Green Accepted,Green,2013,3,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,48,Green Accepted,Green,2013,7,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,39,Green Accepted,Green,2013,3,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,54,Green Accepted,Green,2013,5,225,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,22,Green Accepted,Green,2013,7,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2013,11,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,20,Green Accepted,Green,2013,4,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2013,4,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,17,Green Accepted,Green,2013,4,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2013,5,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,92,Green Accepted,Green,2013,6,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2013,5,227,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2013,2,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Published,Green,2013,6,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2013,4,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2013,6,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,73,Green Accepted,Green,2013,5,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,41,Green Accepted,Green,2013,4,227,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,40,Green Accepted,Green,2013,3,227,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,33,Green Accepted,Green,2013,4,227,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,4,Green Accepted,Green,2013,4,227,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2013,7,227,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,73,Green Accepted,Green,2013,5,227,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,22,Green Accepted,Green,2013,6,227,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2013,6,227,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2013,6,227,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2013,6,227,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,59,Green Accepted,Green,2013,2,227,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2013,11,228,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2013,3,228,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,50,Green Accepted,Green,2013,5,228,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,48,Green Accepted,Green,2013,7,228,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,20,Green Accepted,Green,2013,8,228,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2013,3,228,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2013,7,228,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2013,2,228,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,33,Green Accepted,Green,2013,8,228,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2013,6,228,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2013,4,228,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,76,Green Accepted,Green,2013,4,228,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2013,5,230,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2013,2,230,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,3,"Green Accepted, Green Published",Green,2013,10,230,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2013,3,230,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2013,7,230,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2013,3,230,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2013,8,230,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,96,Green Accepted,Green,2013,4,230,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,33,Green Accepted,Green,2013,3,230,4,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,27,Green Accepted,Green,2014,6,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,1,Green Accepted,Green,2014,3,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,48,Green Accepted,Green,2014,4,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2014,12,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2014,2,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2014,5,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2014,3,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,88,Green Accepted,Green,2014,5,231,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2014,6,231,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,39,Green Accepted,Green,2014,5,231,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2014,4,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,52,Green Accepted,Green,2014,6,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2014,4,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,35,Green Accepted,Green,2014,6,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2014,5,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2014,3,231,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2014,3,231,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2014,4,231,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2014,7,231,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2014,4,231,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,23,Green Accepted,Green,2014,4,231,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2014,9,231,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,21,Green Accepted,Green,2014,6,231,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,39,Green Accepted,Green,2014,5,231,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,2,Green Accepted,Green,2014,7,231,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2014,2,231,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,17,Green Accepted,Green,2014,5,231,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2014,4,231,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2014,5,231,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2014,6,231,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2014,4,231,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2014,3,231,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,74,Green Accepted,Green,2014,3,231,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,28,Green Accepted,Green,2014,6,231,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,26,Green Accepted,Green,2014,7,231,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2014,3,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,4,Green Accepted,Green,2014,3,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2014,7,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2014,2,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,27,Green Accepted,Green,2014,2,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2014,6,231,22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2014,6,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2014,6,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2014,5,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2014,15,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2014,4,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,20,Green Accepted,Green,2014,9,231,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2014,5,231,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2014,10,231,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,30,Green Accepted,Green,2014,10,231,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,0,Green Accepted,Green,2014,4,231,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,24,Green Accepted,Green,2014,11,231,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2014,4,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,34,Green Accepted,Green,2014,6,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,50,Green Accepted,Green,2014,2,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,17,Green Accepted,Green,2014,3,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,28,Green Accepted,Green,2014,8,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2014,3,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2014,3,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,20,Green Accepted,Green,2014,4,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,21,Green Accepted,Green,2014,4,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,42,Green Accepted,Green,2014,6,231,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,17,Green Accepted,Green,2014,4,231,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,17,Green Accepted,Green,2014,9,231,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,33,Green Accepted,Green,2014,3,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2014,5,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,22,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,29,Green Accepted,Green,2014,9,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2014,4,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,43,Green Accepted,Green,2014,3,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,31,Green Accepted,Green,2014,4,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,36,Green Accepted,Green,2014,5,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,23,Green Accepted,Green,2014,2,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2014,4,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,62,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,30,Green Accepted,Green,2014,2,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2014,1,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2014,5,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,32,Green Accepted,Green,2014,6,231,8,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2014,2,231,9,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,4,Green Accepted,Green,2014,3,231,9,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2014,3,231,9,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2014,4,231,9,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,3,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,6,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,26,Green Accepted,Green,2015,10,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,24,Green Accepted,Green,2015,3,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2015,3,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,28,Green Accepted,Green,2015,6,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2015,9,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,36,Green Accepted,Green,2015,6,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,34,Green Accepted,Green,2015,10,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,2,232,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,4,Green Accepted,Green,2015,5,232,10,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2015,6,232,10,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2015,4,232,10,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,27,Green Accepted,Green,2015,4,232,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,4,232,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2015,5,232,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,4,232,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2015,4,232,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,3,Green Accepted,Green,2015,1,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2015,3,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2015,4,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2015,5,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2015,9,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2015,7,232,12,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,26,Green Accepted,Green,2015,7,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,2,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2015,4,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,27,Green Accepted,Green,2015,4,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2015,5,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2015,2,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2015,7,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2015,6,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,4,232,13,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,4,232,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2015,2,232,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Published,Green,2015,9,232,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2015,5,232,14,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2015,2,232,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,61,Green Accepted,Green,2015,6,232,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2015,5,232,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2015,6,232,15,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,3,Green Accepted,Green,2015,4,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,25,Green Accepted,Green,2015,9,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,29,Green Accepted,Green,2015,6,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2015,3,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,3,Green Accepted,Green,2015,4,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,61,Green Accepted,Green,2015,5,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,3,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,39,Green Accepted,Green,2015,2,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2015,10,232,16,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,35,Green Accepted,Green,2015,6,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,5,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,5,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,2,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,4,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2015,4,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,3,Green Accepted,Green,2015,6,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,2,232,17,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,4,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2015,5,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,Green Accepted,Green,2015,4,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Published,Green,2015,6,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,26,Green Accepted,Green,2015,5,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2015,5,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,4,232,18,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,2,232,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2015,11,232,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2015,6,232,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,2,Green Accepted,Green,2015,9,232,19,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,2,Green Accepted,Green,2015,3,232,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,44,Green Accepted,Green,2015,14,232,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2015,2,232,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,6,232,2,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2015,6,232,20,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2015,4,232,20,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,4,232,20,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,3,232,20,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2015,5,232,20,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,5,232,21-22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2015,7,232,21-22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,11,"Green Accepted, Green Published",Green,2015,7,232,21-22,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,15,Green Accepted,Green,2015,4,232,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2015,2,232,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,8,232,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,4,Green Accepted,Green,2015,4,232,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2015,9,232,23,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,35,Green Published,Green,2015,4,232,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,8,Green Accepted,Green,2015,4,232,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,35,Green Accepted,Green,2015,3,232,24,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,9,Green Accepted,Green,2015,6,232,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,26,Green Accepted,Green,2015,8,232,3,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,21,Green Accepted,Green,2015,7,232,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,6,Green Accepted,Green,2015,4,232,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,Green Accepted,Green,2015,9,232,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2015,7,232,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,45,Green Accepted,Green,2015,5,232,5,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,14,Green Accepted,Green,2015,9,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,30,Green Accepted,Green,2015,6,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,19,Green Accepted,Green,2015,2,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,10,Green Accepted,Green,2015,2,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,49,Green Accepted,Green,2015,7,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,30,Green Accepted,Green,2015,6,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,16,Green Accepted,Green,2015,12,232,6,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,5,Green Accepted,Green,2016,3,233,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,25,Green Accepted,Green,2016,5,233,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,13,Green Accepted,Green,2016,5,233,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,12,Green Accepted,Green,2016,9,233,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,18,"Green Accepted, Green Published",Green,2016,7,233,1,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,7,Green Accepted,Green,2016,1,233,11,noAPC,0.926,1,Neuroscience
PSYCHOPHARMACOLOGY,27,Green Accepted,Green,2016,3,233,11,noAPC,0.926,1,Neuroscience
